id;name;entity_id;parent_id;has_instances;init_state_id;short_name;agregate;base_class_id;target_class_id;criteria_id;data_size;data_precision;min_value;max_value;default_value;autonomous;is_collection;modified;pad_style;pad_char;pad_length;interface;kernel;param_group;tag;validator_id;input_mask;trigger_id;storage_group;init_method_id;lob_storage_group;temp_type;has_type;key_attr;data_precision_min;properties;ods_validfrom;ods_opc;ods_sequenceid
SBE_MERCHANTS;SBE. UC Договор эквайринга;PRODUCT;SBE_MERCH;1;OPENED;1,1011E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,466E+12;;;;Z#SBE_MERCHANTS#INTERFACE.CLASS#SBE_MERCHANTS;0;;UC_CARD;;;;SMALL;;;;0;;;|Weight 359376|;1,48447E+12;U;5,3452E+15
SBE_MONITOR_DEBT;SBE. Мониторинг просроченной задолженности;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,23617E+12;;;;Z#SBE_MONITOR_DEBT#INTERFACE.CLASS#SBE_MONITOR_DEBT;0;;;;;;SMALL;;;;0;;;|Weight 61562|;1,476E+12;U;3,5215E+15
SBE_MP_PARAM_ARR;"Массив ""SBE. MASSPAY. Параметры платежа""";TYPE;;0;;1E+23;;COLLECTION;SBE_MP_PARAMS;;;;;;;0;0;1,2881E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_MP_PARAMS;SBE. MASSPAY. Параметры платежа;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,28861E+12;;;;Z#SBE_MP_PARAMS#INTERFACE.CLASS#SBE_MP_PARAMS;0;;;;;;SMALL;;;;0;;;|Weight 9253684|;1,476E+12;U;3,5215E+15
SBE_MP_PATTS;SBE. MASSPAY. Шаблоны параметров;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,28861E+12;;;;Z#SBE_MP_PATTS#INTERFACE.CLASS#SBE_MP_PATTS;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
SBE_MP_PATTS_ARR;"Массив ""SBE. MASSPAY. Шаблоны параметров""";TYPE;;0;;1E+23;;COLLECTION;SBE_MP_PATTS;;;;;;;0;0;1,28811E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_MP_PAY;SBE. MASSPAY. Исходящие платежи;TYPE;;1;FORM;1,1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,30407E+12;;;;Z#SBE_MP_PAY#INTERFACE.CLASS#SBE_MP_PAY;0;MASSPAY;;;;;SMALL;;;;0;;;|Weight 229842|;1,48447E+12;U;5,3452E+15
SBE_MP_PAY_ARR;"Массив ""Ссылка на ""SBE. MASSPAY. Исходящие платежи""""";TYPE;;0;;1E+23;;COLLECTION;SBE_MP_PAY_REF;;;;;;;0;0;1,30505E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_MP_PAY_REF;"Ссылка на ""SBE. MASSPAY. Исходящие платежи""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;SBE_MP_PAY;;;;;;;0;0;1,2894E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;|Weight 813652|;1,48447E+12;U;5,3452E+15
SBE_MP_REEST_REF;"Ссылка на ""SBE. MASSPAY. Виды реестров""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_MP_REESTR_TY;;;;;;;0;0;1,30505E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_MP_REESTR;SBE. MASSPAY. Реестры платежей;TYPE;;1;FORM;1,1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,30521E+12;;;;Z#SBE_MP_REESTR#INTERFACE.CLASS#SBE_MP_REESTR;0;MASSPAY;;;;;SMALL;;;;0;;;|Weight 30470|;1,48447E+12;U;5,3452E+15
SBE_MP_REESTR_TY;SBE. MASSPAY. Виды реестров;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,30649E+12;;;;Z#SBE_MP_REESTR_TY#INTERFACE.CLASS#SBE_MP_REESTR_TY;0;MASSPAY;;;;;SMALL;;;;0;;;|Weight 3|;1,476E+12;U;3,5215E+15
SBE_MP_REJEC_REF;"Ссылка на ""SBE. MASSPAY. Справочник отказов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_MP_REJECTS;;;;;;;0;0;1,28818E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_MP_REJECTS;SBE. MASSPAY. Справочник отказов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,28871E+12;;;;Z#SBE_MP_REJECTS#INTERFACE.CLASS#SBE_MP_REJECTS;0;MASSPAY;;;;;SMALL;;;;0;;;|Weight 13|;1,476E+12;U;3,5215E+15
SBE_MP_REQS;SBE. MASSPAY. Реквизиты получателя;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,30736E+12;;;;Z#SBE_MP_REQS#INTERFACE.CLASS#SBE_MP_REQS;0;;;;;;SMALL;;;;0;;;|Weight 6|;1,476E+12;U;3,5215E+15
SBE_MP_REQS_ARR;"Массив ""SBE. MASSPAY. Реквизиты получателя""";TYPE;;0;;1E+23;;COLLECTION;SBE_MP_REQS;;;;;;;0;0;1,30891E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_MP_REQUE_ARR;"Массив ""SBE. MASSPAY. История запросов""";TYPE;;0;;1E+23;;COLLECTION;SBE_MP_REQUEST;;;;;;;0;0;1,28809E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_MP_REQUE_REF;"Ссылка на ""SBE. MASSPAY. История запросов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_MP_REQUEST;;;;;;;0;0;1,2881E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_MP_REQUEST;SBE. MASSPAY. История запросов;TYPE;;1;FORM;1E+22;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,28958E+12;;;;Z#SBE_MP_REQUEST#INTERFACE.CLASS#SBE_MP_REQUEST;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
SBE_MPK_RET_REF;"Ссылка на ""SBE. UC Справочник операций возврата""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_MPK_RET_SUMM;;;;;;;0;0;1,38748E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,40763E+12;U;
SBE_MPK_RET_SUMM;МБК. Справочник операций возвратов и отмен;TYPE;;1;INPUT;1,101E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,48252E+12;;;;Z#SBE_MPK_RET_SUMM#INTERFACE.CLASS#SBE_MPK_RET_SUMM;0;UC_CARD;;;;;SMALL;;;;0;;;;1,48505E+12;U;5,3885E+15
SBE_MS_SH;"Массив ""SBE. Шаблоны для сшивов""";TYPE;;0;;1E+23;;COLLECTION;SBE_SH_SHIV;;;;;;;0;0;1,13267E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_NEWCARDLOAD;SBE. Выпущенные пластиковые карты для передачи держателям;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,32385E+12;;;;Z#SBE_NEWCARDLOAD#INTERFACE.CLASS#SBE_NEWCARDLOAD;0;ДОСТАВКАКАРТ;;;;;SMALL;;;;0;;;|Weight 1543416|;1,476E+12;U;3,5215E+15
SBE_NUM_NOMIN;Перечень купюр по номиналам;TYPE;;0;;1E+23;;COLLECTION;NUM_NOMINAL;;;;;;;0;0;1,11376E+12;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
SBE_OBOR_DOG;SBE. Обороты по договору;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,24929E+12;;;;Z#SBE_OBOR_DOG#INTERFACE.CLASS#SBE_OBOR_DOG;0;;;;;;SMALL;;;;0;;;|Weight 11040752|;1,48447E+12;U;5,3452E+15
SBE_OBOR_DOG_ARR;"Массив ""SBE. Обороты по договору""";TYPE;;0;;1E+23;;COLLECTION;SBE_OBOR_DOG;;;;;;;0;0;1,32266E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_OBOROT_REF;"SBE. Ссылка на ""Обороты по договору""";TYPE;;0;;1E+23;;COLLECTION;SBE_OBOR_DOG;;;;;;;0;0;1,24653E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_OC_PVN;SBE. Операционные циклы ПВН;TYPE;;1;NEWADD;1,1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,33304E+12;;;;Z#SBE_OC_PVN#INTERFACE.CLASS#SBE_OC_PVN;0;UC_CARD;;;;;SMALL;;;;0;;;|Weight 2522487|;1,48447E+12;U;5,3452E+15
SBE_OC_PVN_R_ARR;"Массив ""Ссылка на ""SBE. Операционные циклы ПВН""""";TYPE;;0;;1E+23;;COLLECTION;SBE_OC_PVN_REF;;;;;;;0;0;1,33174E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_OC_PVN_REF;"Ссылка на ""SBE. Операционные циклы ПВН""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;SBE_OC_PVN;;;;;;;0;0;1,33174E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;|Weight 93184|;1,476E+12;U;3,5215E+15
SBE_OP_CYCLE;SBE. UC Операционный цикл банкомата;TYPE;;1;FORM;1,101E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,47912E+12;;;;Z#SBE_OP_CYCLE#INTERFACE.CLASS#SBE_OP_CYCLE;0;;;;;;SMALL;;;;0;;;;1,48505E+12;U;5,3885E+15
SBE_OP_CYCLE_ARR;"SBE. Массив ""SBE. UC Операционный цикл банкомата""";TYPE;;0;;1E+23;;COLLECTION;SBE_OP_CYCLE;;;;;;;0;0;1,32025E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_OPER_CC;SBE. Операции по карте;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,32377E+12;;;;Z#SBE_OPER_CC#INTERFACE.CLASS#SBE_OPER_CC;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
SBE_ORG_IN_UC;SBE. Пополнение расчетного счета организации через УС;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,35089E+12;;;;Z#SBE_ORG_IN_UC#INTERFACE.CLASS#SBE_ORG_IN_UC;0;;;;;;SMALL;;;;0;;;|Weight 1502743|;1,48447E+12;U;5,3452E+15
SBE_OSB_KATEG;SBE. Отделения по категориям для расчета платы за свободные ресурсы;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,11858E+12;;;;Z#SBE_OSB_KATEG#INTERFACE.CLASS#SBE_OSB_KATEG;0;;;;;;SMALL;;;;0;;;|Weight 84|;1,476E+12;U;3,5215E+15
SBE_OSB_KATG_ARR;"SBE. Массив ""Отделения по категориям для расчета платы за свободные ресурсы""";TYPE;;0;;1E+23;;COLLECTION;SBE_OSB_KATEG;;;;;;;0;0;1,11858E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_OTN_SEGM;"Массив ""Условия отнесения к Сегменту""";TYPE;;0;;1E+23;;COLLECTION;COND_MASS;;;;;;;0;0;1,353E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_PACHKI;SBE. Справочник сшивов;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,32379E+12;;;;Z#SBE_PACHKI#INTERFACE.CLASS#SBE_PACHKI;0;;;;;;SMALL;;;;0;;;|Weight 100|;1,476E+12;U;3,5215E+15
SBE_PACHKI_REF;"Ссылка на ""SBE. Справочник сшивов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_PACHKI;;;;;;;0;0;1,32343E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_PAYZAC;УСБ. Договоры на зачисления;PRODUCT;PRODUCT;1;;1,0011E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,16845E+12;;;;Z#SBE_PAYZAC#INTERFACE.CLASS#SBE_PAYZAC;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
SBE_PAYZAC_REF;"УСБ. Ссылка на ""Договоры на выплату зачислений""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_PAYZAC;;;;;;;0;0;1,11376E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_PROF_REP_REF;"SBE. Ссылка на ""SBE. Сведения о доходах по кредитным операциям. Коды отчетов.""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_PROFITS_REPS;;;;;;;0;0;1,2404E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_PROFITS_ARR;"SBE. Массив ""Ссылка на ""SBE. Сведения о доходах по кредитным операциям. Настройка.""""";TYPE;;0;;1E+23;;COLLECTION;SBE_PROFITS_REF;;;;;;;0;0;1,2404E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_PROFITS_REF;"Ссылка на ""SBE. Сведения о доходах по кредитным операциям. Настройка.""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;SBE_PROFITS_TUNE;;;;;;;0;0;1,2404E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;|Weight 80|;1,476E+12;U;3,5215E+15
SBE_PROFITS_REPS;SBE. Сведения о доходах по кредитным операциям. Коды отчетов.;TYPE;REPS_TUNING;1;;1,00001E+19;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,24059E+12;;;;Z#SBE_PROFITS_REPS#INTERFACE.CLASS#SBE_PROFITS_REPS;0;REPS;;;;;SMALL;;;;0;;;|Weight 6|;1,476E+12;U;3,5215E+15
SBE_PROFITS_TUNE;SBE. Сведения о доходах по кредитным операциям. Настройка.;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,24109E+12;;;;Z#SBE_PROFITS_TUNE#INTERFACE.CLASS#SBE_PROFITS_TUNE;0;REPS;;;;;SMALL;;;;0;;;|Weight 263|;1,476E+12;U;3,5215E+15
SBE_PROGN_H3_AR;"Массив ""SBE Прогноз норматива текущей ликвидности (Н3)""";TYPE;;0;;1E+23;;COLLECTION;SBE_PROGN_H3_TL1;;;;;;;0;0;1,20897E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_PROGN_H3_ARR;"Массив ""SBE Прогноз норматива текущей ликвидности (Н3) Массив счетов""";TYPE;;0;;1E+23;;COLLECTION;SBE_PROGN_H3_TL2;;;;;;;0;0;1,20896E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_PROGN_H3_TL1;SBE Прогноз норматива текущей ликвидности (Н3);TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,20897E+12;;;;Z#SBE_PROGN_H3_TL1#INTERFACE.CLASS#SBE_PROGN_H3_TL1;0;;;;;;SMALL;;;;0;;;|Weight 39|;1,476E+12;U;3,5215E+15
SBE_PROGN_H3_TL2;SBE Прогноз норматива текущей ликвидности (Н3) Массив счетов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,20896E+12;;;;Z#SBE_PROGN_H3_TL2#INTERFACE.CLASS#SBE_PROGN_H3_TL2;0;;;;;;SMALL;;;;0;;;|Weight 2608|;1,476E+12;U;3,5215E+15
SBE_RC_GROUP_ARR;SBE. Массив лимитов группы формирования выписки по СПЭД;TYPE;;0;;1E+23;;COLLECTION;SBE_LM_REC_GROUP;;;;;;;0;0;1,28473E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_RCARD_ACCS;SBE. Сберкарт. Соответствие счетов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,29069E+12;;;;Z#SBE_RCARD_ACCS#INTERFACE.CLASS#SBE_RCARD_ACCS;0;IDSC;;;;;SMALL;;;;0;;;|Weight 511|;1,476E+12;U;3,5215E+15
SBE_RCARD_DO_ARR;"Массив ""Ссылка на ""SBE. Сберкарт. Документы""""";TYPE;;0;;1E+23;;COLLECTION;SBE_RCARD_DO_REF;;;;;;;0;0;1,28941E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_RCARD_DO_REF;"Ссылка на ""SBE. Сберкарт. Документы""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;SBE_RCARD_DOCS;;;;;;;0;0;1,28941E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
SBE_RCARD_DOCS;SBE. Сберкарт. Документы;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,29076E+12;;;;Z#SBE_RCARD_DOCS#INTERFACE.CLASS#SBE_RCARD_DOCS;0;IDSC;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
SBE_RCARD_INT;SBE. Сберкарт. Входящие требования;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,29077E+12;;;;Z#SBE_RCARD_INT#INTERFACE.CLASS#SBE_RCARD_INT;0;IDSC;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
SBE_RCARD_OP_REF;"Ссылка на ""SBE. Сберкарт. Типы операций""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_RCARD_OPTYPE;;;;;;;0;0;1,28447E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_RCARD_OPTYPE;SBE. Сберкарт. Типы операций;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,29087E+12;;;;Z#SBE_RCARD_OPTYPE#INTERFACE.CLASS#SBE_RCARD_OPTYPE;0;IDSC;;;;;SMALL;;;;0;;;|Weight 196|;1,476E+12;U;3,5215E+15
SBE_RCARD_OUT;SBE. Сберкарт. Исходящие требования;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,29068E+12;;;;Z#SBE_RCARD_OUT#INTERFACE.CLASS#SBE_RCARD_OUT;0;IDSC;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
SBE_RCARD_PA_REF;"Ссылка на ""SBE. Сберкарт. Участники расчетов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_RCARD_PART;;;;;;;0;0;1,29009E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_RCARD_PART;SBE. Сберкарт. Участники расчетов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,29076E+12;;;;Z#SBE_RCARD_PART#INTERFACE.CLASS#SBE_RCARD_PART;0;IDSC;;;;;SMALL;;;;0;;;|Weight 43|;1,476E+12;U;3,5215E+15
SBE_RCARD_RE_REF;"Ссылка на ""SBE. Сберкарт. Реестры инкассированных карт""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_RCARD_REESTR;;;;;;;0;0;1,28645E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_RCARD_REESTR;SBE. Сберкарт. Реестры инкассированных карт;TYPE;;1;NO_TAKEN;1E+22;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,2906E+12;;;;Z#SBE_RCARD_REESTR#INTERFACE.CLASS#SBE_RCARD_REESTR;0;IDSC;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
SBE_RCARD_TE_REF;"Ссылка на ""SBE. Сберкарт. Терминальные карты""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_RCARD_TERM;;;;;;;0;0;1,28645E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_RCARD_TERM;SBE. Сберкарт. Терминальные карты;TYPE;;1;WORK;1E+22;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,32292E+12;;;;Z#SBE_RCARD_TERM#INTERFACE.CLASS#SBE_RCARD_TERM;0;IDSC;;;;;SMALL;;;;0;;;|Weight 1318|;1,476E+12;U;3,5215E+15
SBE_RCARD_TR_ARR;"Массив ""SBE. Сберкарт. Транзакции""";TYPE;;0;;1E+23;;COLLECTION;SBE_RCARD_TRAN;;;;;;;0;0;1,32266E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_RCARD_TR_REF;"Ссылка на ""SBE. Сберкарт. Транзакции""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_RCARD_TRAN;;;;;;;0;0;1,2875E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_RCARD_TRAN;SBE. Сберкарт. Транзакции;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,32292E+12;;;;Z#SBE_RCARD_TRAN#INTERFACE.CLASS#SBE_RCARD_TRAN;0;IDSC;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
SBE_REASONS;SBE. UC Причина расторжения договора эквайринга;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,31981E+12;;;;Z#SBE_REASONS#INTERFACE.CLASS#SBE_REASONS;0;UC_CARD;UC_CARD;;;;SMALL;;;;0;;;|Weight 6|;1,476E+12;U;3,5215E+15
SBE_REC_QUERY;SBE. Банк 2000 Выписка XML;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,34322E+12;;;;Z#SBE_REC_QUERY#INTERFACE.CLASS#SBE_REC_QUERY;0;;;;;;SMALL;;;;0;;;|Weight 21506|;1,476E+12;U;3,5215E+15
SBE_REC_QUERY_AR;SBE. Массив Банк 2000 Выписка XML;TYPE;;0;;1E+23;TEMPORARY;COLLECTION;SBE_REC_QUERY;;;;;;;0;0;1,34314E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_RECIPIEN_REF;"Ссылка на ""SBE. Справочник получателей""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_RECIPIENTS;;;;;;;0;0;1,3089E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_RECIPIENTS;SBE. Справочник получателей;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,28811E+12;;;;Z#SBE_RECIPIENTS#INTERFACE.CLASS#SBE_RECIPIENTS;0;MASSPAY;;;;;SMALL;;;;0;;;|Weight 10243|;1,476E+12;U;3,5215E+15
SBE_REF_ATMFILE;SBE. ЭЖБ. Ссылка на файл;TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_ATM_FILES;;;;;;;0;0;1,28647E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_REF_BAL_GR;"SBE. Ссылка на ""Баланс отделений за период (справочник групп)""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_BAL_OTD_GROU;2,6E+11;;;;;;0;0;1,16229E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_REF_BAL_SCOR;"SBE. Ссылка на ""Баланс отделений за период (справочник типов счетов)""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_BAL_TYPE_SPR;;;;;;;0;0;1,16222E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_REF_CENTRINK;"SBE. Ссылка на ""SBE. Центры инкассации""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_CENTR_INKASS;;;;;;;0;0;1,35956E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_REF_CONT_ARR;"Массив ""SBE. Ссылка на ""SBE. UC Информация о контактных лицах""""";TYPE;;0;;1E+23;;COLLECTION;SBE_REF_CONTACT;;;;;;;0;0;1,32266E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_REF_CONTACT;"SBE. Ссылка на ""SBE. UC Информация о контактных лицах""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;SBE_CONTACT_INFO;;;;;;;0;0;1,32491E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;|Weight 1711010|;1,48447E+12;U;5,3452E+15
SBE_REF_DOV_FACE;"SBE. Ссылка на ""Лица, уполномоченные на внесение средств через УС""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;SBE_CL_INPUT_UC;;;;;;;0;0;1,35047E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;|Weight 1255013|;1,48447E+12;U;5,3452E+15
SBE_REF_PRET;SBE. Ссылка на вид претензионных работ;TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_TYPE_PRET_OP;;;;;;;0;0;1,2899E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_REKV_PRIV;SBE. Обязательные к заполнению реквизиты клиента при привязке;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,25491E+12;;;;Z#SBE_REKV_PRIV#INTERFACE.CLASS#SBE_REKV_PRIV;0;;;;;;SMALL;;;;0;;;|Weight 18|;1,476E+12;U;3,5215E+15
SBE_REP_FORM_REF;"Ссылка на ""SBE. Сведения об остатках ссудной задолженности по срокам до погашения. Отчетные формы""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_SOSZ_REP_FRM;;;;;;;0;0;1,24889E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
SBE_REPS_PRC_VED;SBE. ОП Отчеты. Ведомость процентная;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,1186E+12;;;;Z#SBE_REPS_PRC_VED#INTERFACE.CLASS#SBE_REPS_PRC_VED;0;;;;;;SMALL;;;;0;;;|Weight 8|;1,48447E+12;U;5,3452E+15
SBE_REQ_IMPORT;SBE. UC Реквизиты импорта;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,32014E+12;;;;Z#SBE_REQ_IMPORT#INTERFACE.CLASS#SBE_REQ_IMPORT;0;UC_CARD;;;;;SMALL;;;;0;;;|Weight 660|;1,48447E+12;U;5,3452E+15
SBE_REQ_UNACH;SBE. UC Справочник счетов (незавершенные расчеты по МПК);TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,31981E+12;;;;Z#SBE_REQ_UNACH#INTERFACE.CLASS#SBE_REQ_UNACH;0;UC_CARD;;;;;SMALL;;;;0;;;|Weight 1883|;1,48447E+12;U;5,3452E+15
SBE_RES_FOR_PARM;SBE. ФОР для расчета платы за использование ресурсов по отделениям;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,11858E+12;;;;Z#SBE_RES_FOR_PARM#INTERFACE.CLASS#SBE_RES_FOR_PARM;0;;;;;;SMALL;;;;0;;;|Weight 3925|;1,476E+12;U;3,5215E+15
SBE_RES_FORP_ARR;"SBE. Массив ""ФОР для расчета платы за использование ресурсов по отделениям""";TYPE;;0;;1E+23;;COLLECTION;SBE_RES_FOR_PARM;;;;;;;0;0;1,11858E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
